iban,date,amount,currency,category,description
GB82WEST12345698765432,2024-12-29,-12.62,GBP,restaurants,"Nandos"
IT60X0542811101000000123456,2024-03-09,-129.95,EUR,groceries,"Edeka"
GB82WEST12345698765432,2024-06-04,-132.8,GBP,shopping,"John Lewis"
GB29NWBK60161331926819,2023-06-12,-88.71,GBP,restaurants,"Restaurant Milano"
ES9121000418450200051332,2024-09-15,-311.56,EUR,travel,"Airbnb"
GB29NWBK60161331926819,2023-11-30,-20.07,GBP,healthcare,"Apotheke"
DE89370400440532013000,2024-09-03,-96.99,EUR,groceries,"Aldi"
GB29NWBK60161331926819,2023-08-12,-100.37,GBP,restaurants,"Pret a Manger"
IT60X0542811101000000123456,2024-04-28,-1148.54,EUR,rent,"Nebenkosten"
NL91ABNA0417164300,2024-04-14,-111.52,EUR,restaurants,"Wagamama"
GB82WEST12345698765432,2023-11-07,-70.11,GBP,groceries,"REWE Supermarket"
DE36200400300014000000,2023-12-10,-53.47,EUR,groceries,"Edeka"
FR7630006000011234567890189,2024-02-17,-1278.67,EUR,travel,"Booking.com"
GB82WEST12345698765432,2023-09-27,-40.77,GBP,utilities,"Internet DSL"
ES9121000418450200051332,2023-09-09,1917.78,EUR,salary,"Salary"
DE36200400300014000000,2024-11-28,-591.54,EUR,rent,"WG Anteil"
GB82WEST12345698765432,2024-04-19,-242.09,GBP,utilities,"Stadtwerke Strom"
FR7614508590000000034317,2024-09-13,-1186.56,EUR,travel,"Lufthansa"
DE36200400300014000000,2023-06-19,-67.8,EUR,entertainment,"Theater"
DE89370400440532013000,2023-03-06,-195.03,EUR,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2023-03-04,-177.82,EUR,shopping,"IKEA"
FR7630006000011234567890189,2024-09-23,-8.7,EUR,restaurants,"Wagamama"
FR7614508590000000034317,2024-11-01,-122.93,EUR,utilities,"Internet DSL"
GB29NWBK60161331926819,2023-09-21,-13.35,GBP,entertainment,"Odeon Cinema"
NL91ABNA0417164300,2024-02-02,2404.08,EUR,salary,"Consulting Fee"
GB82WEST12345698765432,2023-12-17,-694.46,GBP,travel,"easyJet"
GB82WEST12345698765432,2024-12-15,-15.45,GBP,restaurants,"Burger King"
NL91ABNA0417164300,2023-10-29,-79.05,EUR,transport,"TfL Oyster"
ES9121000418450200051332,2023-07-29,-951.69,EUR,rent,"WG Anteil"
NL91ABNA0417164300,2023-11-28,-72.48,EUR,healthcare,"Arztpraxis"
DE89370400440532013000,2023-01-10,-276.26,EUR,shopping,"ASOS"
NL91ABNA0417164300,2024-03-14,-93.65,EUR,healthcare,"Boots Pharmacy"
DE75512108001245126199,2023-07-22,-187.49,EUR,utilities,"British Gas"
IT60X0542811101000000123456,2024-01-13,-88.19,EUR,shopping,"John Lewis"
DE89370400440532013000,2023-07-20,-27.48,EUR,groceries,"Edeka"
NL91ABNA0417164300,2023-01-02,-1407.38,EUR,rent,"Miete"
FR7614508590000000034317,2024-04-23,-1845.58,EUR,rent,"Miete"
DE75512108001245126199,2024-06-06,-1060,EUR,rent,"WG Anteil"
IT60X0542811101000000123456,2024-03-31,-47.24,EUR,restaurants,"Nandos"
NL91ABNA0417164300,2024-04-17,-211.57,EUR,utilities,"Internet DSL"
GB29NWBK60161331926819,2024-11-20,-1168.78,GBP,rent,"Miete"
DE75512108001245126199,2023-12-06,-105.34,EUR,shopping,"Zalando"
DE36200400300014000000,2023-08-27,-291.53,EUR,travel,"British Airways"
GB29NWBK60161331926819,2024-06-11,-97.26,GBP,groceries,"Lidl"
IT60X0542811101000000123456,2024-03-19,1982.01,EUR,salary,"Honorar"
FR7630006000011234567890189,2024-02-10,-30.88,EUR,restaurants,"McDonalds"
ES9121000418450200051332,2024-08-14,-42.09,EUR,utilities,"Stadtwerke Strom"
FR7614508590000000034317,2024-12-19,-81.73,EUR,healthcare,"NHS Prescription"
DE75512108001245126199,2023-04-17,-176.4,EUR,healthcare,"Apotheke"
FR7614508590000000034317,2024-03-15,-49.66,EUR,restaurants,"McDonalds"
DE36200400300014000000,2024-07-20,-256.42,EUR,shopping,"John Lewis"
DE75512108001245126199,2023-09-11,-450.2,EUR,shopping,"John Lewis"
DE36200400300014000000,2024-08-07,-1823.06,EUR,rent,"Miete"
FR7614508590000000034317,2024-06-01,-292.57,EUR,healthcare,"NHS Prescription"
GB29NWBK60161331926819,2024-04-09,-128.28,GBP,shopping,"MediaMarkt"
IT60X0542811101000000123456,2023-07-17,-1486.51,EUR,rent,"Miete"
IT60X0542811101000000123456,2023-06-12,-13.21,EUR,restaurants,"Wagamama"
FR7630006000011234567890189,2024-10-23,-11.13,EUR,entertainment,"Theater"
NL91ABNA0417164300,2024-09-19,-142.71,EUR,transport,"BVG Ticket"
DE36200400300014000000,2024-12-04,-23.61,EUR,groceries,"ASDA"
FR7614508590000000034317,2023-01-23,-814.25,EUR,travel,"British Airways"
ES9121000418450200051332,2023-03-13,-97.77,EUR,groceries,"ASDA"
ES9121000418450200051332,2023-11-21,-103.43,EUR,groceries,"ASDA"
GB82WEST12345698765432,2024-12-17,-180.68,GBP,healthcare,"Arztpraxis"
FR7630006000011234567890189,2023-10-06,-9.47,EUR,restaurants,"Restaurant Milano"
DE36200400300014000000,2024-06-18,-199.93,EUR,transport,"Uber"
GB29NWBK60161331926819,2024-11-07,1939.12,GBP,salary,"Gehalt"
GB82WEST12345698765432,2023-11-07,-158.94,GBP,healthcare,"Fitnessstudio"
FR7614508590000000034317,2023-04-14,-627.97,EUR,travel,"Booking.com"
ES9121000418450200051332,2023-05-07,-200.36,EUR,shopping,"Amazon"
IT60X0542811101000000123456,2023-02-27,-290.68,EUR,shopping,"Amazon"
FR7630006000011234567890189,2024-08-25,-1011.77,EUR,rent,"Rent"
FR7630006000011234567890189,2023-07-27,-54.7,EUR,transport,"Uber"
NL91ABNA0417164300,2024-12-15,-16.88,EUR,entertainment,"Theater"
GB82WEST12345698765432,2023-11-09,-150.2,GBP,utilities,"Stadtwerke Strom"
DE36200400300014000000,2024-08-18,-122.27,EUR,healthcare,"Apotheke"
NL91ABNA0417164300,2024-10-14,-1350.15,EUR,rent,"Rent"
DE36200400300014000000,2023-01-05,-35.03,EUR,utilities,"Gas Rechnung"
DE36200400300014000000,2024-01-18,-140.24,EUR,groceries,"REWE Supermarket"
NL91ABNA0417164300,2023-07-19,-34.77,EUR,entertainment,"Netflix"
DE75512108001245126199,2023-04-10,-204.93,EUR,utilities,"Internet DSL"
DE36200400300014000000,2024-07-28,-89.87,EUR,shopping,"Zalando"
DE36200400300014000000,2024-07-09,-124.69,EUR,groceries,"Tesco"
NL91ABNA0417164300,2023-06-27,-245.4,EUR,shopping,"Zalando"
DE89370400440532013000,2023-11-04,-167.42,EUR,transport,"Deutsche Bahn"
NL91ABNA0417164300,2023-10-29,2963.15,EUR,salary,"Freelance Rechnung"
GB82WEST12345698765432,2024-03-31,-75.27,GBP,entertainment,"Steam"
NL91ABNA0417164300,2024-07-31,3709.18,EUR,salary,"Freelance Rechnung"
IT60X0542811101000000123456,2023-02-16,-18.62,EUR,shopping,"John Lewis"
ES9121000418450200051332,2024-06-05,-226.46,EUR,utilities,"Stadtwerke Strom"
NL91ABNA0417164300,2023-05-22,-341.77,EUR,travel,"Airbnb"
DE89370400440532013000,2023-06-06,3688.3,EUR,salary,"Consulting Fee"
FR7630006000011234567890189,2023-02-12,-78.71,EUR,restaurants,"McDonalds"
DE36200400300014000000,2023-07-13,-70.2,EUR,entertainment,"Cinema Ticket"
GB82WEST12345698765432,2024-12-21,-188.02,GBP,utilities,"BT Broadband"
IT60X0542811101000000123456,2024-01-16,-121.72,EUR,groceries,"Kaufland"
DE36200400300014000000,2023-01-25,-113.24,EUR,healthcare,"Arztpraxis"
DE36200400300014000000,2023-11-27,-230.93,EUR,shopping,"ASOS"
ES9121000418450200051332,2023-07-09,-108.59,EUR,restaurants,"Wagamama"
ES9121000418450200051332,2024-09-08,-211.2,EUR,utilities,"Stadtwerke Strom"
GB82WEST12345698765432,2024-07-07,-67.07,GBP,groceries,"Edeka"
GB82WEST12345698765432,2024-02-04,3809.02,GBP,salary,"Freelance Rechnung"
GB29NWBK60161331926819,2023-06-01,-34.44,GBP,groceries,"Kaufland"
GB29NWBK60161331926819,2024-02-12,-36.95,GBP,groceries,"Kaufland"
ES9121000418450200051332,2024-10-06,3266.26,EUR,salary,"Salary"
IT60X0542811101000000123456,2024-09-01,-193.02,EUR,shopping,"IKEA"
ES9121000418450200051332,2023-02-02,-132.17,EUR,utilities,"BT Broadband"
FR7614508590000000034317,2023-06-20,-58.32,EUR,groceries,"REWE Supermarket"
ES9121000418450200051332,2024-04-17,-1088.04,EUR,rent,"Miete"
FR7614508590000000034317,2024-05-06,-11.27,EUR,restaurants,"Pret a Manger"
DE36200400300014000000,2023-10-04,-17.41,EUR,entertainment,"Steam"
FR7614508590000000034317,2024-06-25,-191.11,EUR,healthcare,"Arztpraxis"
IT60X0542811101000000123456,2024-12-22,-101.19,EUR,restaurants,"Wagamama"
DE36200400300014000000,2024-10-27,-17.39,EUR,groceries,"Lidl"
FR7614508590000000034317,2023-01-30,3739.08,EUR,salary,"Honorar"
IT60X0542811101000000123456,2024-09-15,-1633.41,EUR,rent,"Nebenkosten"
IT60X0542811101000000123456,2023-04-22,-73.16,EUR,groceries,"Sainsbury"
DE36200400300014000000,2023-03-31,-38.98,EUR,entertainment,"Spotify"
NL91ABNA0417164300,2023-01-24,-101.42,EUR,restaurants,"McDonalds"
GB82WEST12345698765432,2024-08-18,-49.19,GBP,entertainment,"Cinema Ticket"
FR7614508590000000034317,2024-05-14,-58.01,EUR,utilities,"Stadtwerke Strom"
ES9121000418450200051332,2023-12-16,-53.76,EUR,entertainment,"Steam"
DE89370400440532013000,2024-09-07,-109.72,EUR,groceries,"Kaufland"
DE89370400440532013000,2024-05-28,-73.75,EUR,restaurants,"Pret a Manger"
DE36200400300014000000,2023-01-15,1927.44,EUR,salary,"Honorar"
DE36200400300014000000,2023-12-09,-1151.99,EUR,travel,"Hotel Reservation"
DE89370400440532013000,2023-07-25,-381.98,EUR,shopping,"IKEA"
DE75512108001245126199,2024-05-02,-865.31,EUR,travel,"easyJet"
FR7614508590000000034317,2023-12-04,-113.04,EUR,utilities,"Gas Rechnung"
IT60X0542811101000000123456,2024-11-21,-207.47,EUR,utilities,"Stadtwerke Strom"
FR7630006000011234567890189,2023-07-17,-36.46,EUR,entertainment,"Odeon Cinema"
FR7614508590000000034317,2024-08-23,2519.18,EUR,salary,"Honorar"
DE89370400440532013000,2023-09-19,3261.46,EUR,salary,"Honorar"
DE75512108001245126199,2024-07-03,-85.9,EUR,shopping,"ASOS"
DE36200400300014000000,2024-06-07,-110.06,EUR,utilities,"British Gas"
DE89370400440532013000,2023-09-22,-108.25,EUR,restaurants,"Burger King"
FR7630006000011234567890189,2024-12-03,-60.64,EUR,groceries,"Lidl"
GB82WEST12345698765432,2024-05-10,-1810.09,GBP,rent,"Nebenkosten"
DE36200400300014000000,2023-06-11,-7.25,EUR,healthcare,"Apotheke"
IT60X0542811101000000123456,2024-03-04,-1119.65,EUR,travel,"easyJet"
DE75512108001245126199,2023-05-11,-41.24,EUR,restaurants,"Nandos"
GB82WEST12345698765432,2023-11-30,-163.58,GBP,transport,"TfL Oyster"
NL91ABNA0417164300,2024-10-28,-30.84,EUR,restaurants,"Restaurant Milano"
DE75512108001245126199,2024-12-04,-127.9,EUR,utilities,"EDF Energy"
DE36200400300014000000,2024-05-18,-97.49,EUR,groceries,"Lidl"
DE75512108001245126199,2024-07-23,-90.26,EUR,restaurants,"McDonalds"
ES9121000418450200051332,2024-08-23,-66.31,EUR,transport,"BVG Ticket"
DE89370400440532013000,2024-03-23,-31.97,EUR,transport,"National Rail"
FR7630006000011234567890189,2023-05-18,-70.66,EUR,entertainment,"Steam"
DE36200400300014000000,2024-08-21,-227.83,EUR,shopping,"Zalando"
DE36200400300014000000,2024-01-07,-546.78,EUR,rent,"WG Anteil"
NL91ABNA0417164300,2023-09-27,-69.45,EUR,entertainment,"Theater"
DE36200400300014000000,2023-12-24,-75.63,EUR,restaurants,"Burger King"
FR7614508590000000034317,2023-09-24,-211.42,EUR,utilities,"Gas Rechnung"
FR7614508590000000034317,2023-06-06,-87.27,EUR,groceries,"REWE Supermarket"
DE36200400300014000000,2024-06-28,-171.23,EUR,healthcare,"Boots Pharmacy"
GB29NWBK60161331926819,2023-02-23,-103.28,GBP,restaurants,"Burger King"
DE89370400440532013000,2024-10-21,-793.2,EUR,travel,"British Airways"
GB29NWBK60161331926819,2023-11-30,-18.91,GBP,restaurants,"Restaurant Milano"
ES9121000418450200051332,2023-11-12,-33.45,EUR,transport,"Uber"
GB29NWBK60161331926819,2023-06-20,-293.53,GBP,shopping,"ASOS"
ES9121000418450200051332,2023-09-17,-69.49,EUR,entertainment,"Odeon Cinema"
DE36200400300014000000,2023-06-03,-413.77,EUR,shopping,"H&M"
GB82WEST12345698765432,2024-06-20,-28.57,GBP,shopping,"H&M"
DE89370400440532013000,2023-10-07,-196.79,EUR,transport,"Deutsche Bahn"
GB82WEST12345698765432,2023-08-31,-135.67,GBP,transport,"Flixbus"
FR7630006000011234567890189,2024-09-15,-156.59,EUR,transport,"National Rail"
ES9121000418450200051332,2024-04-06,-158.74,EUR,transport,"Taxi"
DE89370400440532013000,2024-11-09,-162.06,EUR,healthcare,"Arztpraxis"
NL91ABNA0417164300,2023-11-08,-281.76,EUR,shopping,"Zalando"
DE75512108001245126199,2024-09-12,-67.8,EUR,restaurants,"Wagamama"
IT60X0542811101000000123456,2023-12-16,-113.29,EUR,groceries,"REWE Supermarket"
GB29NWBK60161331926819,2023-09-25,-234.14,GBP,utilities,"EDF Energy"
FR7630006000011234567890189,2024-01-26,-206.79,EUR,healthcare,"Boots Pharmacy"
DE75512108001245126199,2023-04-13,-44.31,EUR,entertainment,"Spotify"
NL91ABNA0417164300,2023-08-08,-1341.33,EUR,rent,"Council Tax"
DE36200400300014000000,2023-11-23,-133.06,EUR,groceries,"Edeka"
FR7614508590000000034317,2023-05-06,-52.33,EUR,entertainment,"Netflix"
NL91ABNA0417164300,2024-05-21,-58.64,EUR,restaurants,"Restaurant Milano"
GB29NWBK60161331926819,2024-10-23,-124.85,GBP,healthcare,"Apotheke"
DE36200400300014000000,2024-01-20,-73.16,EUR,groceries,"Lidl"
ES9121000418450200051332,2024-06-03,-2078.79,EUR,rent,"Council Tax"
IT60X0542811101000000123456,2023-11-12,-98.52,EUR,utilities,"Stadtwerke Strom"
DE89370400440532013000,2024-02-02,-273.76,EUR,healthcare,"NHS Prescription"
GB29NWBK60161331926819,2023-02-13,-108.59,GBP,utilities,"Gas Rechnung"
DE75512108001245126199,2023-10-04,-124.86,EUR,transport,"Flixbus"
IT60X0542811101000000123456,2023-10-26,-53.66,EUR,transport,"Uber"
FR7614508590000000034317,2023-12-28,-996.65,EUR,travel,"Hotel Reservation"
NL91ABNA0417164300,2024-12-11,-67.44,EUR,transport,"BVG Ticket"
DE75512108001245126199,2023-08-13,-140.47,EUR,groceries,"Aldi"
NL91ABNA0417164300,2023-03-07,-868.91,EUR,travel,"Lufthansa"
GB29NWBK60161331926819,2024-08-22,-34.22,GBP,restaurants,"McDonalds"
DE75512108001245126199,2024-04-11,-378.13,EUR,shopping,"John Lewis"
DE75512108001245126199,2023-07-19,-227.68,EUR,utilities,"Internet DSL"
GB29NWBK60161331926819,2024-01-21,-35.71,GBP,transport,"BVG Ticket"
GB29NWBK60161331926819,2024-10-31,-88.8,GBP,shopping,"John Lewis"
IT60X0542811101000000123456,2023-03-17,-65.93,EUR,transport,"Uber"
GB82WEST12345698765432,2024-07-27,-1501.44,GBP,rent,"Nebenkosten"
FR7614508590000000034317,2024-08-04,-64.7,EUR,restaurants,"Nandos"
ES9121000418450200051332,2024-06-07,3232.55,EUR,salary,"Honorar"
DE89370400440532013000,2024-01-22,-118.61,EUR,transport,"TfL Oyster"
DE75512108001245126199,2024-09-07,-68.53,EUR,restaurants,"Wagamama"
FR7630006000011234567890189,2023-04-18,-135.51,EUR,healthcare,"Apotheke"
DE75512108001245126199,2023-03-14,-2479.24,EUR,rent,"Nebenkosten"
ES9121000418450200051332,2024-07-21,-88.02,EUR,healthcare,"Boots Pharmacy"
IT60X0542811101000000123456,2024-09-03,-92.51,EUR,transport,"Taxi"
FR7630006000011234567890189,2024-06-05,-401.19,EUR,shopping,"John Lewis"
ES9121000418450200051332,2023-11-20,-8.88,EUR,restaurants,"Wagamama"
NL91ABNA0417164300,2024-12-02,-132.68,EUR,utilities,"Stadtwerke Strom"
ES9121000418450200051332,2024-02-28,-24.54,EUR,transport,"BVG Ticket"
DE36200400300014000000,2023-07-17,-121.31,EUR,utilities,"Stadtwerke Strom"
GB29NWBK60161331926819,2024-11-07,-41.53,GBP,restaurants,"Burger King"
FR7614508590000000034317,2023-12-06,-168.63,EUR,transport,"Taxi"
NL91ABNA0417164300,2024-02-02,-501.71,EUR,travel,"Lufthansa"
DE89370400440532013000,2023-05-26,-101.65,EUR,transport,"National Rail"
GB29NWBK60161331926819,2024-04-08,-91.15,GBP,shopping,"H&M"
DE89370400440532013000,2024-02-12,-1404.42,EUR,rent,"Nebenkosten"
IT60X0542811101000000123456,2023-12-10,-2369.34,EUR,rent,"Council Tax"
NL91ABNA0417164300,2024-10-23,-1056.93,EUR,travel,"easyJet"
GB29NWBK60161331926819,2024-12-12,-78.52,GBP,restaurants,"Restaurant Milano"
FR7630006000011234567890189,2023-12-01,-45.05,EUR,restaurants,"Nandos"
DE36200400300014000000,2023-07-13,-74.45,EUR,entertainment,"Cinema Ticket"
DE89370400440532013000,2023-11-05,-80.87,EUR,restaurants,"Nandos"
NL91ABNA0417164300,2023-06-27,-157.66,EUR,transport,"National Rail"
DE75512108001245126199,2023-12-23,3289.85,EUR,salary,"Freelance Rechnung"
GB29NWBK60161331926819,2023-01-13,-80.18,GBP,utilities,"Internet DSL"
DE36200400300014000000,2023-11-10,-152.6,EUR,utilities,"Gas Rechnung"
ES9121000418450200051332,2024-08-23,1909.18,EUR,salary,"Gehalt"
FR7614508590000000034317,2024-10-09,-1878.58,EUR,rent,"Miete"
DE75512108001245126199,2024-07-28,3196.81,EUR,salary,"Consulting Fee"
NL91ABNA0417164300,2023-04-03,3659.84,EUR,salary,"Gehalt"
GB29NWBK60161331926819,2024-10-09,-88.21,GBP,restaurants,"Burger King"
GB82WEST12345698765432,2023-03-26,-167.21,GBP,shopping,"Amazon"
GB29NWBK60161331926819,2023-10-24,-92.74,GBP,transport,"Uber"
DE89370400440532013000,2024-06-14,-1183.15,EUR,travel,"British Airways"
GB29NWBK60161331926819,2024-07-16,-24.79,GBP,restaurants,"Restaurant Milano"
FR7630006000011234567890189,2023-02-24,-1760.25,EUR,rent,"WG Anteil"
ES9121000418450200051332,2023-12-22,-125.41,EUR,groceries,"REWE Supermarket"
DE75512108001245126199,2024-12-01,-20.29,EUR,restaurants,"McDonalds"
GB82WEST12345698765432,2023-07-16,1995.48,GBP,salary,"Consulting Fee"
FR7614508590000000034317,2024-02-17,-60.78,EUR,groceries,"Tesco"
FR7630006000011234567890189,2024-12-13,-2495.14,EUR,rent,"Rent"
GB29NWBK60161331926819,2024-11-13,-69.59,GBP,entertainment,"Odeon Cinema"
DE89370400440532013000,2023-11-10,-14.81,EUR,entertainment,"Theater"
FR7630006000011234567890189,2024-03-07,-180.89,EUR,transport,"Taxi"
NL91ABNA0417164300,2024-05-15,-427.4,EUR,shopping,"Amazon"
DE89370400440532013000,2023-05-02,-25.55,EUR,entertainment,"Spotify"
ES9121000418450200051332,2023-10-18,-232.08,EUR,utilities,"Gas Rechnung"
FR7630006000011234567890189,2024-05-06,-471.51,EUR,shopping,"IKEA"
NL91ABNA0417164300,2024-07-18,-22.01,EUR,groceries,"REWE Supermarket"
ES9121000418450200051332,2023-04-21,-575.33,EUR,travel,"Lufthansa"
NL91ABNA0417164300,2023-02-10,-161.81,EUR,healthcare,"Apotheke"
IT60X0542811101000000123456,2024-03-25,-1841.81,EUR,rent,"Council Tax"
DE75512108001245126199,2024-03-14,-2164.14,EUR,rent,"WG Anteil"
FR7630006000011234567890189,2024-04-05,-42.58,EUR,transport,"Deutsche Bahn"
ES9121000418450200051332,2024-09-16,2876.83,EUR,salary,"Consulting Fee"
FR7614508590000000034317,2023-05-23,-47.61,EUR,groceries,"REWE Supermarket"
NL91ABNA0417164300,2024-03-28,-141.63,EUR,transport,"Flixbus"
DE89370400440532013000,2024-07-11,-280.3,EUR,shopping,"ASOS"
GB29NWBK60161331926819,2023-07-30,-31.59,GBP,restaurants,"McDonalds"
FR7630006000011234567890189,2023-09-10,-45.51,EUR,restaurants,"McDonalds"
NL91ABNA0417164300,2024-05-05,-10.82,EUR,entertainment,"Spotify"
DE75512108001245126199,2024-12-17,-26.93,EUR,restaurants,"Pret a Manger"
ES9121000418450200051332,2023-12-15,-31.23,EUR,groceries,"Aldi"
DE36200400300014000000,2024-10-03,-20.67,EUR,transport,"Uber"
IT60X0542811101000000123456,2024-01-08,-103.42,EUR,travel,"British Airways"
DE36200400300014000000,2024-03-30,2853.3,EUR,salary,"Honorar"
DE36200400300014000000,2023-08-30,-82.28,EUR,transport,"Taxi"
NL91ABNA0417164300,2023-07-22,-58.77,EUR,restaurants,"McDonalds"
FR7630006000011234567890189,2023-01-09,-85.24,EUR,restaurants,"Nandos"
DE89370400440532013000,2023-09-22,3151.93,EUR,salary,"Gehalt"
NL91ABNA0417164300,2024-07-11,-67.69,EUR,groceries,"REWE Supermarket"
DE89370400440532013000,2024-05-24,-601.23,EUR,travel,"British Airways"
NL91ABNA0417164300,2024-11-17,-586.72,EUR,travel,"Hotel Reservation"
DE75512108001245126199,2024-03-01,-1083.39,EUR,rent,"WG Anteil"
NL91ABNA0417164300,2023-01-12,-10.16,EUR,entertainment,"Spotify"
IT60X0542811101000000123456,2024-11-19,-139.31,EUR,groceries,"Edeka"
ES9121000418450200051332,2023-06-19,-22.67,EUR,groceries,"Edeka"
DE36200400300014000000,2024-09-20,-129.09,EUR,utilities,"BT Broadband"
DE75512108001245126199,2024-07-16,-248.78,EUR,utilities,"Stadtwerke Strom"
DE75512108001245126199,2023-05-21,-32.35,EUR,restaurants,"Wagamama"
GB29NWBK60161331926819,2024-08-15,-268.54,GBP,travel,"Booking.com"
FR7614508590000000034317,2023-08-20,-30.16,EUR,transport,"BVG Ticket"
FR7630006000011234567890189,2023-05-23,-1970.21,EUR,rent,"WG Anteil"
GB29NWBK60161331926819,2024-03-30,-91.94,GBP,groceries,"Kaufland"
DE75512108001245126199,2023-03-13,-41.72,EUR,entertainment,"Spotify"
DE89370400440532013000,2024-03-13,-65.3,EUR,entertainment,"Odeon Cinema"
DE75512108001245126199,2024-02-07,-121.39,EUR,utilities,"Stadtwerke Strom"
DE36200400300014000000,2024-03-08,-283.88,EUR,travel,"Hotel Reservation"
GB82WEST12345698765432,2023-09-16,4752.04,GBP,salary,"Freelance Rechnung"
FR7614508590000000034317,2024-05-06,-70.64,EUR,entertainment,"Cinema Ticket"
GB82WEST12345698765432,2024-07-13,-75.93,GBP,transport,"Taxi"
DE36200400300014000000,2023-08-30,-202.88,EUR,travel,"Lufthansa"
FR7630006000011234567890189,2023-08-20,-118.63,EUR,transport,"National Rail"
FR7630006000011234567890189,2023-01-20,-1289.27,EUR,travel,"Hotel Reservation"
NL91ABNA0417164300,2023-05-24,-152.42,EUR,utilities,"Stadtwerke Strom"
GB29NWBK60161331926819,2024-12-30,-65.26,GBP,transport,"Taxi"
DE75512108001245126199,2023-01-28,-106.75,EUR,groceries,"Lidl"
DE75512108001245126199,2024-08-21,-1145.65,EUR,travel,"British Airways"
DE89370400440532013000,2024-05-16,-106.76,EUR,transport,"Deutsche Bahn"
NL91ABNA0417164300,2024-05-29,-34.74,EUR,groceries,"Kaufland"
IT60X0542811101000000123456,2024-04-11,-118.99,EUR,groceries,"Edeka"
ES9121000418450200051332,2023-10-16,-48.78,EUR,restaurants,"Nandos"
GB29NWBK60161331926819,2023-09-07,-800.91,GBP,rent,"Rent"
NL91ABNA0417164300,2024-06-30,-231.54,EUR,utilities,"Internet DSL"
GB82WEST12345698765432,2024-05-28,4382.99,GBP,salary,"Salary"
GB82WEST12345698765432,2023-04-06,2395.88,GBP,salary,"Honorar"
DE75512108001245126199,2023-02-16,-171.09,EUR,transport,"Flixbus"
ES9121000418450200051332,2024-09-26,-146.89,EUR,groceries,"Kaufland"
IT60X0542811101000000123456,2023-06-20,-731.11,EUR,travel,"British Airways"
DE89370400440532013000,2023-10-18,-48.94,EUR,groceries,"Sainsbury"
GB29NWBK60161331926819,2024-03-27,-169.4,GBP,utilities,"Stadtwerke Strom"
DE75512108001245126199,2024-12-29,-16.29,EUR,entertainment,"Odeon Cinema"
IT60X0542811101000000123456,2023-07-29,1727.84,EUR,salary,"Consulting Fee"
IT60X0542811101000000123456,2023-06-28,-1106.9,EUR,rent,"WG Anteil"
DE75512108001245126199,2024-11-06,-14.13,EUR,entertainment,"Odeon Cinema"
GB29NWBK60161331926819,2023-06-05,-125.4,GBP,groceries,"ASDA"
GB82WEST12345698765432,2024-03-08,-339.41,GBP,shopping,"MediaMarkt"
GB29NWBK60161331926819,2023-10-07,-273.39,GBP,shopping,"H&M"
DE36200400300014000000,2024-10-30,-1490.29,EUR,rent,"Miete"
DE75512108001245126199,2023-08-29,-384.12,EUR,travel,"Hotel Reservation"
FR7614508590000000034317,2023-08-03,-41.61,EUR,transport,"National Rail"
DE75512108001245126199,2023-04-15,4812.42,EUR,salary,"Honorar"
GB29NWBK60161331926819,2023-07-15,-137.73,GBP,healthcare,"NHS Prescription"
FR7630006000011234567890189,2023-12-04,-495.59,EUR,shopping,"IKEA"
FR7614508590000000034317,2023-07-09,-19.73,EUR,entertainment,"Netflix"
NL91ABNA0417164300,2023-06-12,-118.87,EUR,restaurants,"Pret a Manger"
DE36200400300014000000,2023-02-28,-135.31,EUR,shopping,"MediaMarkt"
FR7614508590000000034317,2023-02-02,-784.25,EUR,rent,"Nebenkosten"
GB29NWBK60161331926819,2024-12-12,-62.68,GBP,restaurants,"Pret a Manger"
FR7614508590000000034317,2023-02-05,2922.17,EUR,salary,"Salary"
FR7630006000011234567890189,2023-06-05,-34.22,EUR,groceries,"Aldi"
ES9121000418450200051332,2023-05-08,-41.29,EUR,entertainment,"Netflix"
ES9121000418450200051332,2023-12-29,-284.32,EUR,travel,"Booking.com"
DE75512108001245126199,2024-06-28,-64.89,EUR,entertainment,"Theater"
FR7614508590000000034317,2024-03-19,-759.56,EUR,rent,"Rent"
DE36200400300014000000,2023-09-01,-114.23,EUR,healthcare,"Arztpraxis"
FR7614508590000000034317,2024-03-17,-1519.66,EUR,rent,"Nebenkosten"
DE75512108001245126199,2023-04-10,-186.26,EUR,healthcare,"NHS Prescription"
DE89370400440532013000,2023-04-06,-33.33,EUR,entertainment,"Steam"
NL91ABNA0417164300,2023-05-07,-974.29,EUR,travel,"Booking.com"
DE36200400300014000000,2024-04-18,-11.3,EUR,restaurants,"Burger King"
IT60X0542811101000000123456,2023-10-29,-42.15,EUR,entertainment,"Cinema Ticket"
FR7630006000011234567890189,2023-07-30,-289.89,EUR,healthcare,"Apotheke"
FR7614508590000000034317,2024-05-14,-58.7,EUR,groceries,"Sainsbury"
FR7630006000011234567890189,2024-08-27,-107.25,EUR,groceries,"ASDA"
GB82WEST12345698765432,2024-01-28,-64.62,GBP,restaurants,"McDonalds"
DE36200400300014000000,2024-12-17,-16.5,EUR,groceries,"REWE Supermarket"
DE36200400300014000000,2023-05-31,-115.46,EUR,groceries,"Edeka"
FR7630006000011234567890189,2023-09-01,-2119.24,EUR,rent,"Rent"
